Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year1,shabby,euro_r,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Metan/Propan,Fuel_type_Petrol,Fuel_type_Plug-in Hybrid,Transmission_Automatic,Transmission_Manual,km_year_q1,km_year_q2,km_year_q3,km_year_q4
2002,190000.0,3494.0,7000.0,20,9500.0,38000.0,10431.372549019608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2000,273000.0,2500.0,2500.0,22,12409.0,60060.0,5888.235294117647,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2016,38000.0,2000.0,16900.0,6,6333.0,2280.0,1511.0588235294117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1997,23000.0,200.0,2200.0,25,920.0,5750.0,496.078431372549,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2004,20341.0,1800.0,3000.0,18,1130.0,3661.38,430.7505882352941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1990,399818.0,1600.0,1400.0,32,12494.0,127941.76,7024.253490196078,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1999,430000.0,1900.0,2300.0,23,18696.0,98900.0,8920.392156862745,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2007,185000.0,1400.0,5300.0,15,12333.0,27750.0,5767.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2005,235000.0,1200.0,2450.0,17,13824.0,39950.0,3838.3333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,160000.0,2000.0,5100.0,12,13333.0,19200.0,3840.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2014,90000.0,1500.0,11000.0,8,11250.0,7200.0,3105.8823529411766,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2011,250000.0,1500.0,6000.0,11,22727.0,27500.0,6470.588235294118,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2000,357000.0,200.0,2500.0,22,16227.0,78540.0,7700.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1992,234256.0,1700.0,1800.0,30,7809.0,70276.8,4960.715294117647,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2019,16000.0,1999.0,22000.0,3,5333.0,480.0,414.11764705882354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2001,200000.0,2000.0,5200.0,21,9524.0,42000.0,8564.70588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2013,177000.0,2200.0,22999.0,9,19667.0,15930.0,14367.610588235295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1991,350015.0,1600.0,1100.0,31,11291.0,108504.65,4680.592745098039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2014,162000.0,1500.0,8100.0,8,20250.0,12960.0,4116.705882352941,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2017,36000.0,1400.0,11000.0,5,7200.0,1800.0,776.4705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2003,191000.0,1600.0,4699.0,19,10053.0,36290.0,6687.321960784314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2001,360000.0,3199.0,3600.0,21,17143.0,75600.0,10672.941176470587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2004,219740.0,1800.0,3300.0,18,12208.0,39553.2,5118.649411764705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2017,70000.0,2000.0,32000.0,5,14000.0,3500.0,4392.156862745098,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2005,229534.0,1422.0,3600.0,17,13502.0,39020.78,5508.816,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2018,12500.0,1995.0,39000.0,4,3125.0,500.0,764.7058823529412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2006,299952.0,1299.0,3888.0,16,18747.0,47992.32,7317.417261176471,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2013,134000.0,1395.0,8700.0,9,14889.0,12060.0,4114.588235294118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2017,69000.0,2200.0,18000.0,5,13800.0,3450.0,2435.294117647059,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011,161000.0,1200.0,5600.0,11,14636.0,17710.0,3889.2549019607845,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2005,261000.0,4400.0,5000.0,17,15353.0,44370.0,8700.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2016,140000.0,1400.0,9400.0,6,23333.0,8400.0,3096.470588235294,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2004,186000.0,1800.0,4299.0,18,10333.0,33480.0,5644.3341176470585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2005,286000.0,2000.0,7600.0,17,16824.0,48620.0,14490.666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2004,189000.0,1800.0,4299.0,18,10500.0,34020.0,5735.371764705882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2013,218500.0,1798.0,10500.0,9,24278.0,19665.0,8097.35294117647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2014,132000.0,2200.0,24500.0,8,16500.0,10560.0,10145.882352941177,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2014,197000.0,2200.0,13000.0,8,24625.0,15760.0,8034.509803921569,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1996,358253.0,1300.0,1600.0,26,13779.0,93145.78,5844.441098039216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1999,340000.0,2000.0,4000.0,23,14783.0,78200.0,12266.666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1996,300000.0,1400.0,550.0,26,11538.0,78000.0,1682.3529411764705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,53000.0,2000.0,25000.0,3,17667.0,1590.0,1558.8235294117646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2015,145000.0,1599.0,11990.0,7,20714.0,10150.0,4772.490196078431,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2010,180000.0,1984.0,7499.0,12,15000.0,21600.0,6352.094117647059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2012,187000.0,1500.0,5999.0,10,18700.0,18700.0,4399.266666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2008,170000.0,2000.0,7500.0,14,12143.0,23800.0,7000.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2012,120000.0,1500.0,5500.0,10,12000.0,12000.0,2588.235294117647,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1997,250000.0,2000.0,3500.0,25,10000.0,62500.0,8578.43137254902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2000,350000.0,3500.0,6999.0,22,15909.0,77000.0,21134.235294117647,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2005,350000.0,1600.0,4400.0,17,20588.0,59500.0,10266.666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,211000.0,1500.0,7350.0,6,35167.0,12660.0,3649.0588235294117,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2003,542000.0,2000.0,6300.0,19,28526.0,102980.0,25442.117647058825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2004,230000.0,2000.0,5000.0,18,12778.0,41400.0,8117.64705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2001,240000.0,1996.0,2200.0,21,11429.0,50400.0,4348.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2011,175400.0,1800.0,7200.0,11,15945.0,19294.0,5447.717647058824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2004,230000.0,1968.0,7000.0,18,12778.0,41400.0,11364.70588235294,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2003,2222.0,1200.0,3300.0,19,117.0,422.18,54.63505882352941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2006,200000.0,200.0,2700.0,16,12500.0,32000.0,3388.235294117647,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1995,455130.0,2400.0,1800.0,27,16857.0,122885.1,8674.242352941177,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2001,275000.0,998.0,2500.0,21,13095.0,57750.0,5661.764705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2006,16000.0,2000.0,6500.0,16,1000.0,2560.0,652.5490196078431,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2004,255000.0,2200.0,4200.0,18,14167.0,45900.0,7560.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2014,268000.0,3000.0,34000.0,8,33500.0,21440.0,28586.666666666668,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1993,298705.0,1800.0,1200.0,29,10300.0,86624.45,4076.444705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1995,485425.0,2300.0,1800.0,27,17979.0,131064.75,9251.629411764707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2017,122000.0,1598.0,13999.0,5,24400.0,6100.0,3348.780392156863,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2001,340000.0,1900.0,1000.0,21,16190.0,71400.0,2800.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2001,190000.0,1600.0,3350.0,21,9048.0,39900.0,5241.764705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2001,215000.0,2000.0,3199.0,21,10238.0,45150.0,5664.111764705883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2018,10000.0,1400.0,14900.0,4,2500.0,400.0,233.72549019607843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2019,6000.0,2000.0,28200.0,3,2000.0,180.0,199.05882352941177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2017,56000.0,1500.0,13100.0,5,11200.0,2800.0,1438.4313725490197,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2005,178000.0,1968.0,7500.0,17,10471.0,30260.0,8900.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2008,137000.0,1999.0,6999.0,14,9786.0,19180.0,5264.345882352941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2017,160000.0,1600.0,13800.0,5,32000.0,8000.0,4329.411764705882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2003,211500.0,1500.0,2600.0,19,11132.0,40185.0,4097.294117647059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1993,143000.0,1500.0,500.0,29,4931.0,41470.0,813.1372549019608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2007,234581.0,1200.0,2850.0,15,15639.0,35187.15,3932.6814705882352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2014,83000.0,1998.0,17300.0,8,10375.0,6640.0,4504.78431372549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1992,390000.0,1998.0,4300.0,30,13000.0,117000.0,19729.41176470588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2011,290000.0,2000.0,15500.0,11,26364.0,31900.0,19390.196078431374,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2003,241000.0,2000.0,4490.0,19,12684.0,45790.0,8062.63137254902,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2005,280000.0,2000.0,5100.0,17,16471.0,47600.0,9520.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1995,11111.0,1600.0,2600.0,27,412.0,2999.97,305.879294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1988,75894.0,200.0,550.0,34,2232.0,25803.96,556.556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2006,280000.0,1400.0,3800.0,16,17500.0,44800.0,6676.078431372549,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2004,258360.0,2000.0,2000.0,18,14353.0,46504.8,3647.435294117647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2004,390000.0,2700.0,4900.0,18,21667.0,70200.0,13489.411764705883,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2011,220000.0,1500.0,6500.0,11,20000.0,24200.0,6168.6274509803925,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1994,222000.0,1300.0,1300.0,28,7929.0,62160.0,3168.9411764705883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2012,75000.0,2000.0,13500.0,10,7500.0,7500.0,3970.5882352941176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2009,130000.0,2000.0,4399.0,13,10000.0,16900.0,2915.41568627451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2000,10000.0,2000.0,3300.0,22,455.0,2200.0,284.70588235294116,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2007,200000.0,2500.0,8000.0,15,13333.0,30000.0,9411.764705882353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2003,200000.0,3000.0,3900.0,19,10526.0,38000.0,5811.764705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2001,35000.0,1400.0,3300.0,21,1667.0,7350.0,951.1764705882352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2006,270000.0,3000.0,9000.0,16,16875.0,43200.0,15247.058823529413,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1991,403521.0,1800.0,1350.0,31,13017.0,125091.51,6622.491705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2001,225000.0,2500.0,5890.0,21,10714.0,47250.0,10913.823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2001,22000.0,2800.0,3790.0,21,1048.0,4620.0,686.6588235294117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2002,123456.0,2000.0,2000.0,20,6173.0,24691.2,1936.5647058823529,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2009,220000.0,2000.0,5000.0,13,16923.0,28600.0,5607.843137254902,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2009,176000.0,1400.0,5000.0,13,13538.0,22880.0,4486.274509803921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2010,115000.0,1200.0,3300.0,12,9583.0,13800.0,1785.8823529411766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2001,28095.0,1900.0,1800.0,21,1338.0,5899.95,416.4670588235294,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2010,85000.0,1400.0,6700.0,12,7083.0,10200.0,2680.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2016,100000.0,1364.0,12500.0,6,16667.0,6000.0,2941.176470588235,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1993,419000.0,1600.0,1800.0,29,14448.0,121510.0,8577.176470588236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,142000.0,2200.0,34999.0,6,23667.0,8520.0,11693.783529411765,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2012,200000.0,2500.0,22999.0,10,20000.0,20000.0,18038.43137254902,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2003,278000.0,1600.0,3600.0,19,14632.0,52820.0,7456.941176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2007,174000.0,1400.0,5099.0,15,11600.0,26100.0,5218.976470588235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2009,175000.0,3500.0,20900.0,13,13462.0,22750.0,18646.07843137255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2018,15200.0,3498.0,54900.0,4,3800.0,608.0,1308.9882352941177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2000,345780.0,2000.0,999.0,22,15717.0,76071.6,2980.2168,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2010,173000.0,1800.0,8900.0,12,14417.0,20760.0,7245.64705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011,216000.0,1461.0,3150.0,11,19636.0,23760.0,2935.0588235294117,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2001,380000.0,2000.0,4800.0,21,18095.0,79800.0,15021.176470588236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2006,199000.0,2996.0,7000.0,16,12438.0,31840.0,8740.392156862745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2015,157000.0,1600.0,7999.0,7,22429.0,10990.0,3447.412156862745,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2015,189000.0,2000.0,12999.0,7,27000.0,13230.0,6744.18705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2006,180000.0,3000.0,11000.0,16,11250.0,28800.0,12423.529411764706,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,130000.0,2000.0,6000.0,13,10000.0,16900.0,3976.470588235294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2016,48500.0,1600.0,11400.0,6,8083.0,2910.0,1300.9411764705883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2009,180000.0,3000.0,13500.0,13,13846.0,23400.0,12388.235294117647,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011,190000.0,1400.0,4800.0,11,17273.0,20900.0,3934.1176470588234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2007,187000.0,2000.0,4000.0,15,12467.0,28050.0,4400.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2014,143000.0,1800.0,10299.0,8,17875.0,11440.0,4620.414117647058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2011,209000.0,1800.0,9299.0,11,19000.0,22990.0,8383.686666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012,212000.0,1800.0,9099.0,10,21200.0,21200.0,7564.658823529412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2011,184000.0,1800.0,8999.0,11,16727.0,20240.0,7142.73568627451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2010,212000.0,1800.0,9299.0,12,17667.0,25440.0,9277.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2004,226500.0,1400.0,4800.0,18,12583.0,40770.0,7674.35294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2006,221000.0,1400.0,4855.0,16,13812.0,35360.0,6732.266666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2006,148000.0,2000.0,650.0,16,9250.0,23680.0,603.6078431372549,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2016,163000.0,1400.0,15200.0,6,27167.0,9780.0,5829.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2010,262000.0,2200.0,11990.0,12,21833.0,31440.0,14782.964705882352,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2012,211500.0,2200.0,13900.0,10,21150.0,21150.0,11528.823529411764,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2004,220000.0,1600.0,4800.0,18,12222.0,39600.0,7454.117647058823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2003,370000.0,2000.0,4500.0,19,19474.0,70300.0,12405.882352941177,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2012,220000.0,3459.0,25250.0,10,22000.0,22000.0,21784.313725490196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2005,260000.0,1800.0,7150.0,17,15294.0,44200.0,12393.333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2003,262000.0,2000.0,4000.0,19,13789.0,49780.0,7808.6274509803925,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2013,208000.0,1854.0,10100.0,9,23111.0,18720.0,7414.588235294118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2008,22000.0,1600.0,4800.0,14,1571.0,3080.0,579.7647058823529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2005,230000.0,200.0,6000.0,17,13529.0,39100.0,9200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2014,185000.0,3000.0,33850.0,8,23125.0,14800.0,19646.274509803923,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,246000.0,1600.0,6350.0,13,18923.0,31980.0,7963.64705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2001,396000.0,2490.0,5000.0,21,18857.0,83160.0,16305.882352941177,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2011,180000.0,2199.0,13500.0,11,16364.0,19800.0,10482.35294117647,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2006,256000.0,2100.0,5100.0,16,16000.0,40960.0,8192.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2004,220000.0,2000.0,3990.0,18,12222.0,39600.0,6196.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,187788.0,1800.0,8599.0,13,14445.0,24412.44,8232.257708235295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2014,160000.0,1600.0,15500.0,8,20000.0,12800.0,7780.392156862745,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2002,215000.0,1400.0,2700.0,20,10750.0,43000.0,4552.941176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2013,65000.0,2000.0,24500.0,9,7222.0,5850.0,5620.588235294118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2005,203000.0,1800.0,6500.0,17,11941.0,34510.0,8796.666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2005,120000.0,2000.0,600.0,17,7059.0,20400.0,480.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2007,221400.0,2200.0,6000.0,15,14760.0,33210.0,7814.117647058823,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2005,340000.0,1897.0,5499.0,17,20000.0,57800.0,12464.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
